batch,user_id,secondjudging,showntojudges,secondround,semifinals,livefinals,filename,title,j_scores,o_scores,j_score_data,o_score_data,path
2,2902,False,False,False,False,False,92255__2902__55229.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 2, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.6, ""raw_mean"": 2.6, ""mean"": 2.6, ""variance"": 0.3, ""label"": 0, ""scores"": [2, 2, 3, 3, 3]}",2-2-2902
1,1226,False,False,False,False,False,94856__1226__65849.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 3, ""t"": 3, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.6, ""raw_mean"": 2.6, ""mean"": 2.6, ""variance"": 0.3, ""label"": 0, ""scores"": [2, 3, 3, 2, 3]}",2-1-1226
1,6065,False,False,False,False,False,43806__6065__60834.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 3, ""t"": 3, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.6, ""raw_mean"": 2.6, ""mean"": 2.6, ""variance"": 0.3, ""label"": 0, ""scores"": [2, 3, 3, 2, 3]}",2-1-6065
1,754,False,False,False,False,False,20706__754__60702.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 2, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.6, ""raw_mean"": 2.6, ""mean"": 2.6, ""variance"": 0.3, ""label"": 0, ""scores"": [3, 2, 2, 3, 3]}",2-1-754
1,6206,False,False,False,False,False,46046__6206__64064.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 2, ""p"": 3, ""r"": 2}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.4, ""raw_mean"": 2.4, ""mean"": 2.4, ""variance"": 0.3, ""label"": 0, ""scores"": [3, 2, 2, 3, 2]}",2-1-6206
1,3281,False,False,False,False,False,55865__3281__56855.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 2, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.4, ""raw_mean"": 2.4, ""mean"": 2.4, ""variance"": 0.3, ""label"": 0, ""scores"": [3, 2, 2, 2, 3]}",2-1-3281
2,728,False,False,False,False,False,03465__728__56430.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 0, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.4, ""raw_mean"": 2.4, ""mean"": 2.4, ""variance"": 1.8, ""label"": 0, ""scores"": [3, 3, 0, 3, 3]}",2-2-728
1,679,False,False,False,False,False,27555__679__55572.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 3, ""p"": 2, ""r"": 2}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.4, ""raw_mean"": 2.4, ""mean"": 2.4, ""variance"": 0.3, ""label"": 0, ""scores"": [3, 2, 3, 2, 2]}",2-1-679
1,6250,False,False,False,False,False,52756__6250__65725.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 3, ""t"": 2, ""p"": 3, ""r"": 2}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.4, ""raw_mean"": 2.4, ""mean"": 2.4, ""variance"": 0.3, ""label"": 0, ""scores"": [2, 3, 2, 3, 2]}",2-1-6250
2,6173,False,False,False,False,False,97756__6173__65779.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 0}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.4, ""raw_mean"": 2.4, ""mean"": 2.4, ""variance"": 1.8, ""label"": 0, ""scores"": [3, 3, 3, 3, 0]}",2-2-6173
1,4180,False,False,False,False,False,96695__4180__59669.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 2, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.4, ""raw_mean"": 2.4, ""mean"": 2.4, ""variance"": 0.3, ""label"": 0, ""scores"": [3, 2, 2, 2, 3]}",2-1-4180
2,620,False,False,False,False,False,62156__620__65126.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 2, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.4, ""raw_mean"": 2.4, ""mean"": 2.4, ""variance"": 0.3, ""label"": 0, ""scores"": [3, 2, 2, 2, 3]}",2-2-620
1,4705,False,False,False,False,False,47535__4705__53574.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 0, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.4, ""raw_mean"": 2.4, ""mean"": 2.4, ""variance"": 1.8, ""label"": 0, ""scores"": [3, 3, 0, 3, 3]}",2-1-4705
1,5850,False,False,False,False,False,42516__5850__61524.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 2, ""t"": 3, ""p"": 2, ""r"": 2}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.2, ""raw_mean"": 2.2, ""mean"": 2.2, ""variance"": 0.2, ""label"": 0, ""scores"": [2, 2, 3, 2, 2]}",2-1-5850
1,4057,False,False,False,False,False,64846__4057__64846.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 2, ""p"": 2, ""r"": 2}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.2, ""raw_mean"": 2.2, ""mean"": 2.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 2, 2, 2, 2]}",2-1-4057
1,6172,False,False,False,False,False,16436__6172__63461.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 2, ""t"": 2, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.2, ""raw_mean"": 2.2, ""mean"": 2.2, ""variance"": 0.2, ""label"": 0, ""scores"": [2, 2, 2, 2, 3]}",2-1-6172
1,450,False,False,False,False,False,43606__450__60634.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 2, ""p"": 3, ""r"": 0}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.2, ""raw_mean"": 2.2, ""mean"": 2.2, ""variance"": 1.7, ""label"": 0, ""scores"": [3, 3, 2, 3, 0]}",2-1-450
2,68,False,False,False,False,False,33375__68__57333.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 2, ""t"": 3, ""p"": 2, ""r"": 2}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.2, ""raw_mean"": 2.2, ""mean"": 2.2, ""variance"": 0.2, ""label"": 0, ""scores"": [2, 2, 3, 2, 2]}",2-2-68
1,6173,False,False,False,False,False,74656__6173__65647.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 2, ""t"": 3, ""p"": 2, ""r"": 2}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.2, ""raw_mean"": 2.2, ""mean"": 2.2, ""variance"": 0.2, ""label"": 0, ""scores"": [2, 2, 3, 2, 2]}",2-1-6173
1,5828,False,False,False,False,False,15545__5828__54551.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 1, ""m"": 3, ""t"": 2, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.2, ""raw_mean"": 2.2, ""mean"": 2.2, ""variance"": 0.7, ""label"": 0, ""scores"": [1, 3, 2, 2, 3]}",2-1-5828
1,620,False,False,False,False,False,81156__620__65118.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 2, ""p"": 2, ""r"": 2}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.2, ""raw_mean"": 2.2, ""mean"": 2.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 2, 2, 2, 2]}",2-1-620
2,5796,False,False,False,False,False,81255__5796__55218.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 2, ""t"": 3, ""p"": 2, ""r"": 2}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.2, ""raw_mean"": 2.2, ""mean"": 2.2, ""variance"": 0.2, ""label"": 0, ""scores"": [2, 2, 3, 2, 2]}",2-2-5796
1,5796,False,False,False,False,False,89155__5796__55198.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 2, ""t"": 3, ""p"": 2, ""r"": 2}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.2, ""raw_mean"": 2.2, ""mean"": 2.2, ""variance"": 0.2, ""label"": 0, ""scores"": [2, 2, 3, 2, 2]}",2-1-5796
1,6100,False,False,False,False,False,70116__6100__61107.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 2, ""t"": 2, ""p"": 2, ""r"": 2}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2, ""raw_mean"": 2, ""mean"": 2, ""variance"": 0, ""label"": 0, ""scores"": [2, 2, 2, 2, 2]}",2-1-6100
1,5980,False,False,False,False,False,62856__5980__65826.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 2, ""t"": 2, ""p"": 2, ""r"": 2}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2, ""raw_mean"": 2, ""mean"": 2, ""variance"": 0, ""label"": 0, ""scores"": [2, 2, 2, 2, 2]}",2-1-5980
1,6182,False,False,False,False,False,07756__6182__65770.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 2, ""t"": 2, ""p"": 2, ""r"": 2}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2, ""raw_mean"": 2, ""mean"": 2, ""variance"": 0, ""label"": 0, ""scores"": [2, 2, 2, 2, 2]}",2-1-6182
1,6188,False,False,False,False,False,24536__6188__63542.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 1, ""t"": 2, ""p"": 2, ""r"": 2}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 1.8, ""raw_mean"": 1.8, ""mean"": 1.8, ""variance"": 0.2, ""label"": 0, ""scores"": [2, 1, 2, 2, 2]}",1-1-6188
1,3695,False,False,False,False,False,47065__3695__56074.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 1, ""t"": 1, ""p"": 2, ""r"": 2}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 1.8, ""raw_mean"": 1.8, ""mean"": 1.8, ""variance"": 0.7, ""label"": 0, ""scores"": [3, 1, 1, 2, 2]}",1-1-3695
1,6201,False,False,False,False,False,48936__6201__63984.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 1, ""t"": 2, ""p"": 2, ""r"": 2}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 1.8, ""raw_mean"": 1.8, ""mean"": 1.8, ""variance"": 0.2, ""label"": 0, ""scores"": [2, 1, 2, 2, 2]}",1-1-6201
2,6188,False,False,False,False,False,15536__6188__63551.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 3, ""p"": 0, ""r"": 0}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 1.6, ""raw_mean"": 1.6, ""mean"": 1.6, ""variance"": 2.3, ""label"": 0, ""scores"": [3, 2, 3, 0, 0]}",1-2-6188
1,9,False,False,False,False,False,66035__9__53066.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 1, ""m"": 0, ""t"": 0, ""p"": 0, ""r"": 0}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 0.2, ""raw_mean"": 0.2, ""mean"": 0.2, ""variance"": 0.2, ""label"": 0, ""scores"": [1, 0, 0, 0, 0]}",0-1-9
